37543|19430|1
37543|19331|2
37543|19358|2
37543|19301|4
37543|19313|4
37543|67394|0
37543|51174|0
37543|33532|0
37543|13107|3
37543|47037|3
37543|62444|3
37543|19156|4
37543|50410|4
37543|14942|3
37543|20075|3
37543|12061|3
37543|62114|2
37543|81425|3
37543|19356|4
37543|62116|4
37543|26468|3
37543|19315|3
37543|19297|3
37543|37523|2
37543|83565|3
37543|25774|2
37543|38862|3
37543|27193|3
37543|25776|3
37543|31453|3
37543|68201|3
37543|19927|2
37543|19364|3
37543|27005|3
37543|19290|3
37543|49681|3
37543|49684|3
37543|47387|3
37543|83482|1
37543|17988|4
37543|71169|4
37543|15637|3
37543|57100|3
37543|54205|2
37543|71675|3
37543|81485|3
37543|82553|2
37543|19316|3
37543|77610|3
37543|82544|2
37543|25134|4
37543|11178|4
37543|75958|4
37543|14052|4
37543|82608|4
37543|18353|3
37543|78326|4
37543|37052|4
37543|83060|3
37543|11919|3
37543|44744|3
37543|82559|2
37543|70612|3
37543|64659|3
37543|83633|3
37543|79128|3
37543|83912|4
37543|83920|4
37543|62889|4
37543|55400|4
37543|37536|1
37543|77299|3
37543|16960|3
37543|62119|3
37543|41352|3
37543|69422|3
37543|41873|3
37543|62143|3
37543|63433|3
37543|19330|2
37543|37515|3
37543|68238|3
37543|27004|3
37543|22502|3
37543|73906|3
37543|70655|3
37543|36485|4
37543|81375|4
37543|50082|4
37543|21420|2
37543|7758|3
37543|33679|4
37543|42609|4
37543|9284|4
37543|43021|4
37543|43082|4
37543|68749|4
37543|8453|3
37543|15017|3
37543|69427|3
37543|19357|3
37543|64397|3
37543|28799|4
37543|57305|4
37543|22185|3
37543|24971|3
37543|23887|4
37543|24391|4
37543|24978|4
37543|54217|4
37543|23793|4
37543|54207|4
37543|54311|3
37543|42498|4
37543|37108|4
37543|53030|3
37543|16300|0
37543|75696|4
37543|70650|3
37543|33361|0
37543|57674|3
37543|27134|3
37543|79473|4
37543|71816|4
37543|19789|4
37543|44600|4
37543|53904|3
37543|20089|4
37543|74252|4
37543|82561|3
37543|15418|3
37543|82556|4
37543|19294|3
37543|58146|2
37543|70762|0
37543|11638|3
37543|54239|3
37543|21253|3
37543|76249|3
37543|31829|3
37543|12197|3
19430|19331|1
19430|19358|1
19430|19301|3
19430|19313|3
19430|20075|2
19430|12061|2
19430|62114|1
19430|81425|2
19430|19356|3
19430|62116|3
19430|26468|2
19430|19315|2
19430|37523|1
19430|83565|2
19430|83482|0
19430|83912|3
19430|83920|3
19430|37536|0
19430|7758|2
19430|43021|3
19430|43082|3
19430|42498|3
19430|37108|3
19430|75696|3
19430|57674|2
19430|27134|2
19430|79473|3
19430|71816|3
19430|19789|3
19430|44600|3
19430|11638|2
19331|19358|0
19331|62114|0
19331|19356|2
19331|37523|0
19331|42498|2
19331|37108|2
19331|75696|2
19331|57674|1
19331|27134|1
19331|79473|2
19358|19301|2
19358|19313|2
19358|62114|0
19358|37523|0
19301|19313|0
67394|18425|1
67394|40544|2
67394|18409|2
67394|8842|2
67394|5201|2
67394|7254|2
67394|21449|2
67394|71810|2
67394|38912|2
67394|74760|1
67394|47489|3
67394|78349|3
67394|19432|1
67394|70793|1
67394|51174|0
67394|33532|0
67394|10783|3
67394|33365|2
67394|16300|0
67394|33361|0
67394|8859|2
67394|70762|0
67394|60168|2
67394|11123|3
67394|33450|3
67394|21452|3
67394|19201|2
67394|37518|2
67394|22474|2
67394|71684|3
67394|57433|3
67394|28557|2
67394|75993|3
67394|61140|3
18425|40544|1
18425|18409|1
18425|74760|0
18425|19432|0
18425|70793|0
18425|11123|2
18425|33450|2
18425|21452|2
18425|61140|2
40544|18409|0
8842|5201|0
8842|7254|0
8842|21449|0
8842|10783|1
8842|8859|0
8842|75993|1
5201|7254|0
5201|21449|0
5201|8859|0
7254|21449|0
7254|8859|0
21449|8859|0
71810|38912|0
74760|47489|2
74760|78349|2
74760|19432|0
74760|70793|0
74760|37518|1
74760|22474|1
74760|28557|1
47489|78349|0
51210|67403|1
51210|47489|1
51210|51174|-2
51210|51215|0
51210|51209|0
51210|51199|0
67403|47489|0
67403|51174|-3
47489|51174|-3
19432|70793|0
19432|19201|1
51174|51176|1
51174|41608|3
51174|51207|1
51174|29452|3
51174|65750|3
51174|77938|2
51174|35147|2
51174|65735|3
51174|25457|2
51174|82166|2
51174|22553|3
51174|55637|3
51174|20088|3
51174|55642|3
51174|51204|1
51174|51213|2
51174|42908|3
51174|44427|3
51174|82150|3
51174|51215|2
51174|51209|2
51174|51199|2
51174|14936|2
51174|42969|2
51174|51197|2
51174|51201|2
51174|51202|2
51174|34725|2
51174|66477|2
51174|19295|2
51174|47483|2
51174|55284|2
51174|56725|3
51174|70438|3
51174|83223|2
51174|33532|0
51174|16300|0
51174|5546|2
51174|33361|0
51174|38578|2
51174|70762|0
51174|15541|3
51174|27823|5
51174|45707|4
51174|35407|4
51174|51474|2
51174|51554|3
51174|64277|3
51174|51212|3
51174|83217|3
51174|83533|3
51174|83220|5
51174|47461|3
51174|51198|2
51174|54218|3
51176|41608|2
51176|51207|0
51176|51204|0
51207|29452|2
51207|65750|2
51207|77938|1
51207|35147|1
51207|51204|0
51207|51474|1
77938|35147|0
77938|51474|0
35147|51474|0
25457|82166|0
25457|51554|1
25457|51212|1
82166|15541|1
55637|20088|0
55637|55642|0
20088|55642|0
51204|51213|1
51204|51198|1
51213|51198|0
42908|44427|0
42908|82150|0
44427|82150|0
51215|51209|0
51215|51199|0
51215|27823|3
51215|45707|2
51215|35407|2
51215|83220|3
51209|51199|0
14936|42969|0
14936|51197|0
14936|51201|0
42969|51197|0
42969|51201|0
51197|51201|0
51202|34725|0
51202|66477|0
51202|19295|0
51202|47483|0
51202|55284|0
51202|83223|0
51202|5546|0
51202|38578|0
34725|66477|0
34725|19295|0
34725|47483|0
34725|55284|0
34725|83223|0
34725|5546|0
34725|38578|0
66477|19295|0
66477|47483|0
66477|55284|0
66477|83223|0
66477|5546|0
66477|38578|0
19295|47483|0
19295|55284|0
19295|83223|0
19295|5546|0
19295|38578|0
47483|55284|0
47483|83223|0
47483|5546|0
47483|38578|0
55284|56725|1
55284|70438|1
55284|83223|0
55284|5546|0
55284|38578|0
55284|54218|1
56725|70438|0
56725|54218|0
70438|54218|0
83223|5546|0
83223|38578|0
83223|83217|1
83223|83533|1
33532|35238|1
33532|38323|1
33532|70640|1
33532|81652|1
33532|13309|3
33532|35677|3
33532|70652|3
33532|70645|3
33532|70646|3
33532|80429|3
33532|80436|3
33532|81619|3
33532|8796|3
33532|16300|0
33532|33361|0
33532|80382|3
33532|80428|3
33532|80444|3
33532|14795|3
33532|32389|3
33532|81532|3
33532|40582|3
33532|78050|3
33532|35680|3
33532|32345|3
33532|20528|3
33532|70378|3
33532|39671|3
33532|47486|3
33532|47473|3
33532|58349|3
33532|56556|3
33532|23796|3
33532|74948|3
33532|79075|3
33532|47471|3
33532|6815|3
33532|17319|3
33532|37547|3
33532|70762|0
33532|77415|3
33532|83206|3
33532|5212|1
33532|33317|3
33532|78990|3
33532|58489|3
33532|70644|3
35238|38323|0
35238|70640|0
35238|81652|0
35238|35677|2
35238|80429|2
35238|80436|2
35238|8796|2
35238|80382|2
35238|14795|2
35238|32389|2
35238|81532|2
35238|40582|2
35238|77415|2
35238|5212|0
35238|33317|2
35238|78990|2
35238|58489|2
38323|70640|0
38323|81652|0
38323|80428|2
38323|80444|2
38323|17319|2
38323|83206|2
38323|5212|0
70640|81652|0
70640|13309|2
70640|70652|2
70640|70645|2
70640|70646|2
70640|5212|0
70640|70644|2
81652|81619|2
81652|78050|2
81652|35680|2
81652|32345|2
81652|20528|2
81652|37547|2
81652|5212|0
13107|9284|1
47037|62444|0
19156|50410|0
14942|22185|0
20075|26468|0
20075|19315|0
20075|37523|-1
20075|83565|0
12061|81425|0
62114|37523|0
62114|83912|2
62114|83920|2
62114|71816|2
5829|60446|-3
5829|70762|-4
5829|58710|0
5829|37663|0
5829|14675|0
5829|47709|0
5829|16840|0
5829|63550|0
5829|60270|0
5829|56329|0
5829|29856|0
19356|42498|0
19356|37108|0
19356|75696|0
19356|27134|-1
19356|79473|0
26468|19315|0
26468|37523|-1
26468|83565|0
19315|37523|-1
19315|83565|0
19297|19330|-1
19297|8453|0
19297|15017|0
19297|69427|0
19297|19357|0
37523|83565|1
25774|38862|1
25774|27193|1
25774|25776|1
25774|19927|0
25774|19330|0
25774|21420|0
25774|19294|1
25774|58146|0
38862|27193|0
38862|25776|0
38862|19294|0
27193|25776|0
27193|19294|0
25776|19294|0
13309|70652|0
13309|70645|0
13309|70644|0
31453|68201|0
31453|31829|0
68201|31829|0
19927|19364|1
19927|27005|1
19927|19290|1
19927|19330|0
19927|21420|0
19927|53904|1
19927|58146|0
19364|27005|0
19364|19290|0
19364|53904|0
27005|19290|0
27005|53904|0
19290|53904|0
21450|10000|0
21450|51849|0
21450|33361|-3
10000|51849|0
10000|33361|-3
51849|33361|-3
49681|49684|0
49681|47387|0
35677|8796|0
35677|14795|0
35677|32389|0
35677|81532|0
49684|47387|0
74152|16300|-3
83482|17988|3
83482|71169|3
83482|15637|2
83482|57100|2
83482|54205|1
83482|71675|2
83482|81485|2
83482|82553|1
83482|19316|2
83482|77610|2
83482|82544|1
83482|25134|3
83482|11178|3
83482|75958|3
83482|14052|3
83482|82608|3
83482|18353|2
83482|78326|3
83482|37052|3
83482|11919|2
83482|44744|2
83482|82559|1
83482|70612|2
83482|64659|2
83482|83633|2
83482|79128|2
83482|62889|3
83482|55400|3
83482|37536|0
83482|70655|2
83482|24971|2
83482|23887|3
83482|24391|3
83482|24978|3
83482|54217|3
83482|23793|3
83482|54207|3
83482|20089|3
